dataset,mine_algorithm,mutation_type,n_trials_with_dominance,bootstrap_flagged_low_n,median_of_median_delta_accuracy,q1_of_median_delta_accuracy,q3_of_median_delta_accuracy,boot_ci95_lo_delta_accuracy,boot_ci95_hi_delta_accuracy,median_of_median_delta_similarity,q1_of_median_delta_similarity,q3_of_median_delta_similarity,boot_ci95_lo_delta_similarity,boot_ci95_hi_delta_similarity,median_of_median_delta_simplicity,q1_of_median_delta_simplicity,q3_of_median_delta_simplicity,boot_ci95_lo_delta_simplicity,boot_ci95_hi_delta_simplicity
international_declarations,CART,regrow_leaf,44,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06451612903225812,0.06451612903225812,0.12903225806451613,0.06451612903225812,0.12903225806451613
international_declarations,C4.5,regrow_leaf,42,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06451612903225812,0.06451612903225812,0.12903225806451613,0.06451612903225812,0.12903225806451613
international_declarations,REPTree,regrow_leaf,34,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06451612903225812,0.06451612903225812,0.12903225806451613,0.06451612903225812,0.12903225806451613
international_declarations,CART,regrow_internal,12,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06451612903225812,0.06451612903225812,0.12903225806451613,0.06451612903225812,0.12903225806451613
international_declarations,C4.5,regrow_internal,13,False,0.0032867707477403085,0.0,0.008216926869350827,0.0,0.008216926869350827,0.0,0.0,0.0,0.0,0.0,0.06451612903225801,0.0,0.06451612903225812,0.0,0.06451612903225812
international_declarations,REPTree,regrow_internal,9,True,0.008216926869350827,0.0032867707477403085,0.008216926869350827,,,0.0,0.0,0.0,,,0.06451612903225801,0.0,0.06451612903225801,,
