dataset,view,baseline,rq12_not_applicable,rq12_n_trials,wilcoxon_p,p_holm,rank_biserial_r,rank_biserial_label,hodges_lehmann,hl_ci_low,hl_ci_high,cohens_d_z,cohens_dz_raw,cohens_dz_status,diff_mean,diff_sd,winner
hospital_billing,branch_swap,J48,False,330,4.072197133816713e-46,4.072197133816713e-46,1.0,large,0.2856384431866612,0.2557801757195315,0.2967939562622732,1.353661790419198,1.353661790419198,regular,0.2763590395100669,0.20415663754864857,KR
hospital_billing,branch_swap,REPTree,False,330,4.072197133816713e-46,4.072197133816713e-46,1.0,large,0.21428333333333335,0.19871967752003114,0.23041236559139788,1.1979622071403704,1.1979622071403704,regular,0.22341774792309202,0.18649816045232986,KR
hospital_billing,change_threshold,CART,False,180,2.920042123727387e-32,2.920042123727387e-32,1.0,large,0.13709999959284358,0.13483550723989118,0.15024455785807125,2.3799787959427667,2.3799787959427667,regular,0.1490065102057509,0.06260833519179562,KR
hospital_billing,change_threshold,J48,False,180,2.920042123727387e-32,2.920042123727387e-32,1.0,large,0.28213498589350927,0.23095355964589612,0.28213498589350927,1.378000013975724,1.378000013975724,regular,0.27822297841438154,0.20190346559697708,KR
hospital_billing,change_threshold,REPTree,False,180,1.2712661258018989e-31,1.2712661258018989e-31,1.0,large,0.2588910080522024,0.2309563404478137,0.287029424779725,1.502975559360334,1.502975559360334,regular,0.277706627862532,0.18477122008605637,KR
hospital_billing,change_feature,CART,False,330,4.48687362925751e-56,4.48687362925751e-56,1.0,large,0.16622656495780297,0.14758064516129032,0.17221236559139788,1.62104541417542,1.62104541417542,regular,0.1652079020210533,0.10191441928546455,KR
hospital_billing,change_feature,J48,False,330,6.069197690989024e-56,6.069197690989024e-56,1.0,large,0.28692032872187895,0.26491872248186826,0.31178584054206254,1.5895350139001085,1.5895350139001085,regular,0.29244512487492186,0.1839815558119565,KR
hospital_billing,change_feature,REPTree,False,330,5.911595511272713e-56,5.911595511272713e-56,1.0,large,0.22285957097181702,0.20567933821029122,0.2440176891230771,1.3859814392538061,1.3859814392538061,regular,0.23876965404757736,0.1722747847013938,KR
hospital_billing,regrow_leaf,CART,False,540,3.294919566899656e-88,3.294919566899656e-88,1.0,large,0.23720260551463218,0.22845389619998807,0.2468693548387097,2.2291571937287156,2.2291571937287156,regular,0.23549350876581673,0.10564239678939209,KR
hospital_billing,regrow_leaf,J48,False,510,4.2758382952457444e-85,4.2758382952457444e-85,1.0,large,0.3753468816249938,0.3650795916843411,0.38612659547466677,3.3366647289568396,3.3366647289568396,regular,0.3759123125299443,0.11266109815218621,KR
hospital_billing,regrow_leaf,REPTree,False,510,4.2345216966648597e-85,4.2345216966648597e-85,1.0,large,0.32278820819800147,0.315511953679557,0.32918695367955697,3.2348906277620406,3.2348906277620406,regular,0.3238888867407501,0.10012359736713036,KR
hospital_billing,regrow_internal,CART,False,328,4.860260602386869e-55,4.860260602386869e-55,1.0,large,0.18778709677419353,0.17472701612903224,0.2014453378316819,1.9084596106281355,1.9084596106281355,regular,0.19462264918950847,0.10197891959864526,KR
hospital_billing,regrow_internal,J48,False,328,1.5879674891221501e-55,1.5879674891221501e-55,1.0,large,0.31898880637102867,0.3000346419839996,0.33676286165503766,1.9952644103102337,1.9952644103102337,regular,0.31898293816869216,0.15987000846624388,KR
hospital_billing,regrow_internal,REPTree,False,328,3.366155361376826e-55,3.366155361376826e-55,1.0,large,0.2561035132576369,0.24098605826239697,0.27162495519294294,1.94243559688925,1.94243559688925,regular,0.2622109003449732,0.13499078207014728,KR
