dataset,algorithm,decision_point,operator,n_trials,dominance_pct
sepsis,CART,p_18,regrow_leaf,30,0.0
sepsis,CART,p_22,branch_swap,30,0.0
sepsis,CART,p_22,change_feature,30,0.0
sepsis,CART,p_22,change_label,30,0.0
sepsis,CART,p_22,prune,30,0.0
sepsis,CART,p_22,regrow_internal,30,0.0
sepsis,CART,p_22,regrow_leaf,30,0.0
sepsis,CART,p_23,branch_swap,30,0.0
sepsis,CART,p_23,change_feature,30,0.0
sepsis,CART,p_23,change_label,30,0.0
sepsis,CART,p_23,change_threshold,30,0.0
sepsis,CART,p_23,prune,30,0.0
sepsis,CART,p_23,regrow_internal,30,0.0
sepsis,CART,p_23,regrow_leaf,30,0.0
sepsis,CART,p_27,branch_swap,30,0.0
sepsis,CART,p_27,change_feature,30,0.0
sepsis,CART,p_27,change_label,30,0.0
sepsis,CART,p_27,prune,30,0.0
sepsis,CART,p_27,regrow_internal,30,0.0
sepsis,CART,p_27,regrow_leaf,30,0.0
sepsis,CART,p_31,change_label,30,0.0
sepsis,CART,p_31,regrow_leaf,30,0.0
sepsis,CART,p_35,branch_swap,30,100.0
sepsis,CART,p_35,change_feature,30,16.666666666666664
sepsis,CART,p_35,change_label,30,0.0
sepsis,CART,p_35,prune,30,0.0
sepsis,CART,p_35,regrow_internal,30,13.333333333333334
sepsis,CART,p_35,regrow_leaf,30,0.0
sepsis,CART,p_39,branch_swap,30,0.0
sepsis,CART,p_39,change_feature,30,0.0
sepsis,CART,p_39,change_label,30,0.0
sepsis,CART,p_39,prune,30,0.0
sepsis,CART,p_39,regrow_internal,30,0.0
sepsis,CART,p_39,regrow_leaf,30,0.0
sepsis,CART,p_4,change_label,30,0.0
sepsis,CART,p_4,regrow_leaf,30,0.0
sepsis,CART,p_41,change_label,30,0.0
sepsis,CART,p_41,prune,30,0.0
sepsis,CART,p_41,regrow_internal,30,0.0
sepsis,CART,p_41,regrow_leaf,30,0.0
sepsis,CART,p_42,branch_swap,30,0.0
sepsis,CART,p_42,change_feature,30,0.0
sepsis,CART,p_42,change_label,30,0.0
sepsis,CART,p_42,prune,30,0.0
sepsis,CART,p_42,regrow_internal,30,0.0
sepsis,CART,p_42,regrow_leaf,30,0.0
sepsis,CART,p_8,branch_swap,30,0.0
sepsis,CART,p_8,change_feature,30,0.0
sepsis,CART,p_8,change_label,30,0.0
sepsis,CART,p_8,change_threshold,30,0.0
sepsis,CART,p_8,prune,30,0.0
sepsis,CART,p_8,regrow_internal,30,0.0
sepsis,CART,p_8,regrow_leaf,30,0.0
sepsis,REPTree,p_13,branch_swap,30,0.0
sepsis,REPTree,p_13,change_feature,30,0.0
sepsis,REPTree,p_13,change_label,30,0.0
sepsis,REPTree,p_13,change_threshold,30,0.0
sepsis,REPTree,p_13,prune,30,0.0
sepsis,REPTree,p_13,regrow_internal,30,0.0
sepsis,REPTree,p_13,regrow_leaf,30,0.0
sepsis,REPTree,p_18,branch_swap,30,0.0
sepsis,REPTree,p_18,change_feature,30,0.0
sepsis,REPTree,p_18,change_label,30,0.0
sepsis,REPTree,p_18,change_threshold,30,0.0
sepsis,REPTree,p_18,prune,30,0.0
sepsis,REPTree,p_18,regrow_internal,30,0.0
sepsis,REPTree,p_18,regrow_leaf,30,0.0
sepsis,REPTree,p_22,branch_swap,30,0.0
sepsis,REPTree,p_22,change_feature,30,0.0
sepsis,REPTree,p_22,change_label,30,0.0
sepsis,REPTree,p_22,prune,30,0.0
sepsis,REPTree,p_22,regrow_internal,30,0.0
sepsis,REPTree,p_22,regrow_leaf,30,0.0
sepsis,REPTree,p_23,branch_swap,30,0.0
sepsis,REPTree,p_23,change_feature,30,0.0
sepsis,REPTree,p_23,change_label,30,0.0
sepsis,REPTree,p_23,change_threshold,30,0.0
sepsis,REPTree,p_23,prune,30,0.0
sepsis,REPTree,p_23,regrow_internal,30,0.0
sepsis,REPTree,p_23,regrow_leaf,30,0.0
sepsis,REPTree,p_27,branch_swap,30,0.0
sepsis,REPTree,p_27,change_feature,30,0.0
sepsis,REPTree,p_27,change_label,30,0.0
sepsis,REPTree,p_27,prune,30,0.0
sepsis,REPTree,p_27,regrow_internal,30,0.0
sepsis,REPTree,p_27,regrow_leaf,30,0.0
sepsis,REPTree,p_31,change_label,30,0.0
sepsis,REPTree,p_31,regrow_leaf,30,0.0
sepsis,REPTree,p_35,branch_swap,30,0.0
sepsis,REPTree,p_35,change_feature,30,0.0
sepsis,REPTree,p_35,change_label,30,0.0
sepsis,REPTree,p_35,prune,30,0.0
sepsis,REPTree,p_35,regrow_internal,30,0.0
sepsis,REPTree,p_35,regrow_leaf,30,0.0
sepsis,REPTree,p_39,branch_swap,30,0.0
sepsis,REPTree,p_39,change_feature,30,0.0
sepsis,REPTree,p_39,change_label,30,0.0
sepsis,REPTree,p_39,prune,30,0.0
sepsis,REPTree,p_39,regrow_internal,30,0.0
sepsis,REPTree,p_39,regrow_leaf,30,0.0
sepsis,REPTree,p_4,change_label,30,0.0
sepsis,REPTree,p_4,regrow_leaf,30,0.0
sepsis,REPTree,p_41,change_label,30,0.0
sepsis,REPTree,p_41,prune,30,0.0
sepsis,REPTree,p_41,regrow_internal,30,0.0
sepsis,REPTree,p_41,regrow_leaf,30,0.0
sepsis,REPTree,p_42,branch_swap,30,0.0
sepsis,REPTree,p_42,change_feature,30,0.0
sepsis,REPTree,p_42,change_label,30,0.0
sepsis,REPTree,p_42,prune,30,0.0
sepsis,REPTree,p_42,regrow_internal,30,0.0
sepsis,REPTree,p_42,regrow_leaf,30,0.0
sepsis,REPTree,p_8,branch_swap,30,0.0
sepsis,REPTree,p_8,change_feature,30,0.0
sepsis,REPTree,p_8,change_label,30,0.0
sepsis,REPTree,p_8,change_threshold,30,0.0
sepsis,REPTree,p_8,prune,30,0.0
sepsis,REPTree,p_8,regrow_internal,30,0.0
sepsis,REPTree,p_8,regrow_leaf,30,0.0
